38	280	1
38	286	1
39	104	1
39	139	1
39	141	1
39	142	1
39	143	1
39	146	1
39	149	1
39	264	1
39	270	1
39	280	1
39	285	1
40	136	1
40	137	1
40	138	1
40	140	1
40	263	1
40	270	1
40	280	1
40	285	1
41	106	1
41	129	1
41	130	1
41	131	1
41	132	1
41	133	1
41	134	1
41	135	1
41	263	1
41	270	1
41	280	1
41	285	1
41	368	1
42	106	1
42	124	1
42	125	1
42	126	1
42	127	1
42	128	1
42	129	1
42	130	1
42	143	1
42	263	1
42	270	1
42	280	1
42	285	1
42	366	1
42	367	1
42	369	1
43	106	1
43	114	1
43	115	1
43	119	1
43	120	1
43	121	1
43	122	1
43	123	1
43	138	1
43	255	1
43	256	1
43	257	1
43	263	1
43	270	1
43	280	1
43	285	1
44	107	1
44	115	1
44	116	1
44	117	1
44	118	1
44	254	1
44	255	1
44	258	1
44	259	1
44	260	1
44	261	1
44	262	1
44	263	1
44	264	1
44	270	1
44	286	1
44	354	1
45	107	1
45	252	1
45	253	1
45	270	1
45	285	1
45	353	1
45	367	1
46	107	1
46	251	1
46	270	1
46	285	1
47	106	1
47	250	1
47	270	1
47	360	1
48	107	1
48	111	1
48	112	1
48	142	1
48	249	1
48	255	1
48	270	1
48	286	1
48	360	1
48	361	1
48	362	1
48	363	1
49	107	1
49	137	1
49	138	1
49	139	1
49	140	1
49	141	1
49	142	1
49	249	1
49	254	1
49	270	1
49	286	1
49	363	1
50	107	1
50	134	1
50	135	1
50	136	1
50	253	1
50	254	1
50	270	1
50	286	1
50	361	1
50	364	1
50	368	1
51	107	1
51	251	1
51	252	1
51	271	1
51	285	1
51	361	1
51	368	1
52	106	1
52	120	1
52	250	1
52	251	1
52	271	1
52	285	1
52	361	1
52	362	1
52	363	1
52	368	1
53	106	1
53	115	1
53	116	1
53	117	1
53	118	1
53	119	1
53	140	1
53	141	1
53	148	1
53	248	1
53	249	1
53	250	1
53	271	1
53	285	1
53	361	1
53	364	1
53	365	1
54	107	1
54	108	1
54	113	1
54	114	1
54	133	1
54	134	1
54	135	1
54	136	1
54	137	1
54	138	1
54	139	1
54	144	1
54	148	1
54	271	1
54	285	1
54	360	1
54	365	1
54	366	1
55	108	1
55	110	1
55	111	1
55	127	1
55	128	1
55	129	1
55	130	1
55	131	1
55	132	1
55	271	1
55	367	1
56	108	1
56	122	1
56	123	1
56	124	1
56	125	1
56	126	1
56	271	1
56	285	1
56	286	1
56	368	1
56	477	1
57	107	1
57	108	1
57	118	1
57	119	1
57	120	1
57	121	1
57	271	1
57	286	1
57	368	1
57	477	1
58	107	1
58	112	1
58	270	1
58	271	1
58	286	1
58	357	1
58	360	1
58	368	1
58	477	1
59	106	1
59	286	1
59	360	1
59	366	1
59	478	1
60	106	1
60	112	1
60	286	1
60	366	1
60	370	1
60	371	1
60	397	1
60	478	1
61	106	1
61	111	1
61	112	1
61	286	1
61	356	1
61	361	1
61	365	1
61	370	1
61	371	1
61	478	1
62	78	1
62	106	1
62	112	1
62	286	1
62	356	1
62	370	1
63	78	1
63	105	1
63	113	1
63	270	1
63	286	1
63	356	1
64	77	1
64	105	1
64	114	1
64	270	1
64	286	1
64	356	1
65	77	1
65	105	1
65	114	1
65	270	1
65	286	1
65	356	1
66	77	1
66	105	1
66	114	1
66	135	1
66	136	1
66	137	1
66	138	1
66	139	1
66	140	1
66	141	1
66	286	1
67	77	1
67	105	1
67	114	1
67	133	1
67	134	1
67	135	1
67	266	1
67	287	1
67	336	1
68	76	1
68	113	1
68	114	1
68	238	1
68	266	1
68	287	1
68	337	1
68	376	1
69	76	1
69	104	1
69	111	1
69	112	1
69	113	1
69	238	1
69	266	1
69	287	1
69	337	1
69	376	1
70	75	1
70	102	1
70	103	1
70	104	1
70	105	1
70	106	1
70	107	1
70	108	1
70	109	1
70	110	1
70	237	1
70	238	1
70	266	1
70	287	1
70	335	1
70	337	1
70	338	1
70	376	1
71	65	1
71	102	1
71	106	1
71	238	1
71	266	1
71	287	1
71	335	1
71	337	1
71	338	1
71	376	1
72	65	1
72	238	1
72	266	1
72	287	1
72	334	1
72	335	1
72	337	1
72	340	1
72	341	1
72	377	1
73	64	1
73	238	1
73	266	1
73	287	1
73	334	1
73	340	1
73	377	1
74	64	1
74	237	1
74	266	1
74	287	1
74	335	1
74	340	1
74	377	1
75	64	1
75	235	1
75	236	1
75	265	1
75	286	1
75	287	1
75	335	1
75	340	1
75	377	1
76	4	1
76	64	1
76	221	1
76	235	1
76	265	1
76	287	1
76	335	1
76	340	1
76	377	1
77	3	1
77	64	1
77	236	1
77	265	1
77	286	1
77	287	1
77	335	1
77	341	1
78	3	1
78	64	1
78	265	1
78	287	1
78	336	1
78	341	1
79	3	1
79	64	1
79	216	1
79	218	1
79	264	1
79	265	1
79	287	1
79	336	1
79	341	1
80	3	1
80	216	1
80	219	1
80	264	1
80	287	1
80	336	1
80	341	1
81	3	1
81	264	1
81	287	1
81	336	1
81	341	1
82	3	1
82	216	1
82	219	1
82	220	1
82	264	1
82	287	1
82	336	1
82	341	1
83	3	1
83	216	1
83	221	1
83	264	1
83	287	1
83	336	1
83	342	1
84	3	1
84	216	1
84	222	1
84	223	1
84	263	1
84	287	1
84	336	1
84	342	1
84	379	1
85	3	1
85	216	1
85	263	1
85	287	1
85	335	1
85	336	1
85	341	1
85	342	1
86	3	1
86	129	1
86	130	1
86	216	1
86	224	1
86	263	1
86	271	1
86	272	1
86	273	1
86	287	1
86	335	1
86	336	1
86	371	1
86	372	1
87	3	1
87	129	1
87	130	1
87	216	1
87	227	1
87	262	1
87	263	1
87	266	1
87	267	1
87	268	1
87	269	1
87	270	1
87	271	1
87	287	1
87	336	1
87	372	1
88	3	1
88	128	1
88	131	1
88	216	1
88	227	1
88	228	1
88	272	1
88	287	1
88	336	1
88	342	1
88	343	1
88	372	1
89	3	1
89	216	1
89	217	1
89	228	1
89	229	1
89	287	1
89	336	1
89	372	1
90	217	1
90	230	1
90	231	1
90	273	1
90	287	1
90	336	1
90	372	1
91	218	1
91	231	1
91	232	1
91	273	1
91	287	1
91	336	1
91	337	1
92	96	1
92	233	1
92	273	1
92	287	1
92	337	1
93	120	1
93	125	1
93	234	1
93	235	1
93	272	1
93	287	1
93	337	1
94	118	1
94	119	1
94	120	1
94	121	1
94	235	1
94	236	1
94	287	1
94	337	1
95	111	1
95	112	1
95	113	1
95	114	1
95	115	1
95	116	1
95	117	1
95	237	1
95	287	1
95	337	1
96	105	1
96	106	1
96	107	1
96	108	1
96	109	1
96	110	1
96	238	1
96	239	1
96	247	1
96	248	1
96	249	1
96	250	1
96	251	1
96	252	1
96	253	1
96	287	1
96	337	1
97	240	1
97	241	1
97	242	1
97	243	1
97	244	1
97	245	1
97	246	1
97	287	1
97	337	1
98	288	1
98	337	1
99	288	1
99	337	1
99	373	1
100	287	1
100	288	1
100	338	1
100	373	1
100	386	1
101	260	1
101	262	1
101	263	1
101	264	1
101	265	1
101	288	1
101	338	1
101	373	1
102	252	1
102	253	1
102	254	1
102	255	1
102	256	1
102	257	1
102	258	1
102	259	1
102	260	1
102	288	1
102	338	1
102	373	1
102	374	1
102	375	1
102	376	1
102	377	1
103	246	1
103	247	1
103	248	1
103	249	1
103	250	1
103	251	1
103	252	1
103	288	1
103	338	1
103	373	1
104	239	1
104	240	1
104	241	1
104	242	1
104	243	1
104	244	1
104	245	1
104	288	1
104	338	1
105	233	1
105	234	1
105	235	1
105	236	1
105	237	1
105	238	1
105	267	1
105	288	1
105	338	1
106	225	1
106	226	1
106	227	1
106	228	1
106	229	1
106	230	1
106	231	1
106	232	1
106	256	1
106	259	1
106	260	1
106	261	1
106	262	1
106	263	1
106	264	1
106	265	1
106	266	1
106	267	1
106	268	1
106	269	1
106	288	1
106	338	1
107	103	1
107	104	1
107	217	1
107	218	1
107	219	1
107	220	1
107	221	1
107	222	1
107	223	1
107	288	1
107	338	1
108	124	1
108	127	1
108	211	1
108	212	1
108	213	1
108	214	1
108	215	1
108	216	1
108	217	1
108	243	1
108	244	1
108	245	1
108	246	1
108	247	1
108	248	1
108	288	1
108	338	1
109	127	1
109	210	1
109	211	1
109	238	1
109	239	1
109	240	1
109	241	1
109	242	1
109	288	1
109	338	1
110	127	1
110	210	1
110	288	1
110	338	1
111	127	1
111	209	1
111	288	1
111	338	1
112	127	1
112	209	1
112	288	1
112	339	1
113	127	1
113	210	1
113	339	1
114	211	1
114	339	1
115	212	1
115	339	1
116	339	1
117	96	1
117	339	1
118	96	1
118	288	1
118	339	1
119	96	1
119	289	1
119	339	1
120	95	1
120	105	1
120	289	1
120	339	1
120	345	1
121	95	1
121	106	1
121	289	1
121	339	1
121	345	1
121	389	1
122	95	1
122	106	1
122	107	1
122	289	1
122	339	1
122	345	1
122	389	1
123	95	1
123	106	1
123	252	1
123	253	1
123	254	1
123	256	1
123	257	1
123	289	1
123	339	1
123	345	1
123	388	1
123	389	1
124	95	1
124	96	1
124	245	1
124	246	1
124	247	1
124	248	1
124	249	1
124	250	1
124	251	1
124	255	1
124	289	1
124	339	1
124	340	1
124	345	1
124	387	1
124	388	1
125	95	1
125	96	1
125	108	1
125	109	1
125	110	1
125	111	1
125	112	1
125	238	1
125	239	1
125	240	1
125	241	1
125	242	1
125	243	1
125	244	1
125	289	1
125	340	1
125	345	1
126	108	1
126	227	1
126	228	1
126	229	1
126	230	1
126	231	1
126	233	1
126	234	1
126	235	1
126	236	1
126	237	1
126	289	1
126	340	1
126	345	1
127	217	1
127	218	1
127	219	1
127	220	1
127	221	1
127	222	1
127	223	1
127	224	1
127	225	1
127	226	1
127	232	1
127	254	1
127	255	1
127	256	1
127	257	1
127	258	1
127	259	1
127	260	1
127	261	1
127	262	1
127	263	1
127	289	1
127	340	1
127	345	1
128	217	1
128	218	1
128	245	1
128	246	1
128	247	1
128	248	1
128	249	1
128	250	1
128	251	1
128	252	1
128	253	1
128	289	1
128	340	1
129	238	1
129	239	1
129	240	1
129	241	1
129	242	1
129	243	1
129	244	1
129	289	1
129	290	1
129	340	1
130	232	1
130	233	1
130	234	1
130	235	1
130	236	1
130	237	1
130	289	1
130	290	1
130	340	1
130	408	1
130	411	1
131	223	1
131	224	1
131	225	1
131	229	1
131	230	1
131	231	1
131	289	1
131	290	1
131	340	1
131	343	1
131	407	1
131	408	1
131	410	1
132	290	1
132	291	1
132	343	1
132	407	1
132	410	1
133	291	1
133	343	1
134	343	1
134	388	1
134	389	1
134	390	1
134	391	1
135	341	1
135	342	1
135	381	1
135	382	1
135	383	1
135	384	1
135	385	1
135	386	1
135	387	1
136	369	1
136	370	1
136	371	1
136	372	1
136	373	1
136	374	1
136	375	1
136	376	1
136	377	1
136	378	1
136	379	1
136	380	1
137	360	1
137	361	1
137	362	1
137	363	1
137	364	1
137	365	1
137	366	1
137	367	1
137	368	1
138	349	1
138	350	1
138	353	1
138	354	1
138	355	1
138	356	1
138	357	1
138	358	1
138	359	1
139	407	1
139	408	1
139	409	1
140	404	1
140	405	1
140	406	1
141	400	1
141	401	1
141	403	1
141	404	1
141	474	1
141	475	1
141	476	1
141	477	1
141	478	1
142	402	1
142	471	1
142	472	1
142	473	1
142	474	1
143	336	1
143	403	1
144	336	1
144	403	1
145	337	1
145	402	1
145	403	1
145	426	1
145	427	1
145	428	1
145	429	1
145	430	1
146	337	1
146	401	1
146	403	1
146	412	1
146	413	1
146	414	1
146	415	1
146	416	1
146	417	1
146	418	1
146	419	1
146	420	1
146	421	1
146	422	1
146	423	1
146	424	1
146	425	1
147	247	1
147	253	1
147	254	1
147	255	1
147	256	1
147	337	1
147	339	1
147	400	1
147	404	1
147	407	1
147	408	1
147	409	1
147	410	1
147	411	1
148	248	1
148	251	1
148	252	1
148	253	1
148	308	1
148	309	1
148	335	1
148	399	1
148	405	1
148	406	1
149	247	1
149	309	1
149	336	1
149	394	1
149	395	1
149	396	1
149	397	1
149	398	1
150	310	1
150	311	1
150	312	1
150	313	1
150	392	1
150	393	1
152	250	1
152	251	1
152	274	1
153	255	1
153	274	1
153	303	1
154	255	1
154	274	1
154	304	1
154	305	1
155	274	1
155	305	1
155	306	1
156	232	1
156	274	1
156	307	1
157	229	1
157	232	1
157	233	1
157	274	1
158	234	1
158	246	1
158	274	1
158	340	1
158	473	1
159	246	1
159	274	1
159	386	1
159	472	1
160	246	1
160	320	1
160	322	1
160	385	1
160	471	1
160	472	1
161	246	1
161	311	1
161	312	1
161	313	1
161	314	1
161	315	1
161	316	1
161	317	1
161	318	1
161	385	1
161	470	1
161	471	1
162	246	1
162	296	1
162	297	1
162	298	1
162	299	1
162	300	1
162	301	1
162	302	1
162	303	1
162	304	1
162	305	1
162	306	1
162	307	1
162	308	1
162	309	1
162	310	1
162	385	1
162	469	1
162	470	1
163	237	1
163	238	1
163	246	1
163	250	1
163	290	1
163	291	1
163	292	1
163	293	1
163	294	1
163	295	1
163	384	1
163	468	1
163	469	1
164	237	1
164	246	1
164	283	1
164	289	1
164	290	1
164	384	1
164	460	1
164	467	1
164	468	1
165	229	1
165	237	1
165	245	1
165	246	1
165	247	1
165	249	1
165	250	1
165	251	1
165	252	1
165	253	1
165	254	1
165	255	1
165	256	1
165	257	1
165	283	1
165	289	1
165	383	1
165	460	1
165	467	1
166	227	1
166	228	1
166	236	1
166	237	1
166	247	1
166	248	1
166	251	1
166	282	1
166	289	1
166	383	1
166	459	1
166	466	1
167	227	1
167	282	1
167	288	1
167	382	1
167	383	1
167	458	1
167	459	1
167	465	1
168	227	1
168	281	1
168	288	1
168	382	1
168	458	1
168	464	1
168	465	1
169	230	1
169	231	1
169	281	1
169	288	1
169	457	1
169	464	1
170	281	1
170	288	1
170	456	1
170	457	1
170	463	1
171	281	1
171	288	1
171	456	1
171	462	1
171	463	1
172	281	1
172	287	1
172	299	1
172	455	1
172	456	1
172	461	1
172	462	1
173	281	1
173	287	1
173	299	1
173	380	1
173	405	1
173	406	1
173	407	1
173	408	1
173	409	1
173	410	1
173	455	1
173	461	1
174	287	1
174	299	1
174	380	1
174	404	1
174	411	1
174	454	1
174	460	1
175	281	1
175	287	1
175	299	1
175	300	1
175	380	1
175	402	1
175	403	1
175	454	1
175	460	1
176	281	1
176	287	1
176	300	1
176	379	1
176	402	1
176	453	1
176	459	1
177	287	1
177	300	1
177	379	1
177	399	1
177	401	1
177	406	1
177	407	1
177	408	1
177	409	1
177	453	1
177	458	1
178	280	1
178	286	1
178	300	1
178	378	1
178	388	1
178	398	1
178	401	1
178	406	1
178	408	1
178	452	1
178	457	1
178	458	1
179	280	1
179	286	1
179	300	1
179	378	1
179	388	1
179	396	1
179	397	1
179	457	1
180	280	1
180	286	1
180	300	1
180	378	1
180	388	1
180	396	1
180	401	1
180	456	1
181	280	1
181	286	1
181	300	1
181	378	1
181	387	1
181	401	1
181	456	1
182	280	1
182	285	1
182	300	1
182	370	1
182	371	1
182	372	1
182	373	1
182	374	1
182	378	1
182	387	1
182	457	1
183	280	1
183	285	1
183	300	1
183	365	1
183	366	1
183	367	1
183	368	1
183	369	1
183	370	1
183	378	1
183	381	1
183	382	1
183	457	1
184	280	1
184	300	1
184	356	1
184	357	1
184	358	1
184	359	1
184	360	1
184	361	1
184	362	1
184	363	1
184	364	1
184	378	1
184	381	1
184	387	1
184	390	1
184	391	1
184	457	1
185	279	1
185	300	1
185	349	1
185	350	1
185	351	1
185	352	1
185	353	1
185	354	1
185	355	1
185	378	1
185	386	1
185	387	1
185	388	1
185	389	1
185	390	1
185	456	1
186	279	1
186	300	1
186	338	1
186	339	1
186	340	1
186	341	1
186	342	1
186	343	1
186	344	1
186	345	1
186	346	1
186	347	1
186	348	1
186	369	1
186	378	1
186	385	1
186	455	1
186	456	1
187	279	1
187	284	1
187	300	1
187	328	1
187	329	1
187	330	1
187	331	1
187	332	1
187	335	1
187	336	1
187	337	1
187	369	1
187	370	1
187	376	1
187	384	1
187	454	1
187	455	1
188	300	1
188	321	1
188	322	1
188	323	1
188	324	1
188	325	1
188	326	1
188	327	1
188	364	1
188	365	1
188	368	1
188	369	1
188	384	1
188	454	1
189	284	1
189	300	1
189	318	1
189	319	1
189	320	1
189	384	1
189	453	1
190	284	1
190	300	1
190	373	1
190	374	1
190	375	1
190	377	1
190	378	1
190	384	1
190	452	1
190	453	1
191	284	1
191	367	1
191	368	1
191	369	1
191	370	1
191	371	1
191	372	1
191	375	1
191	384	1
191	429	1
191	430	1
191	431	1
191	432	1
191	433	1
191	434	1
191	440	1
191	441	1
191	442	1
191	443	1
191	452	1
192	104	1
192	105	1
192	106	1
192	107	1
192	108	1
192	109	1
192	110	1
192	111	1
192	112	1
192	113	1
192	266	1
192	267	1
192	284	1
192	331	1
192	332	1
192	333	1
192	336	1
192	337	1
192	360	1
192	361	1
192	362	1
192	363	1
192	364	1
192	365	1
192	366	1
192	384	1
192	433	1
192	443	1
192	444	1
192	448	1
192	449	1
192	450	1
192	451	1
193	103	1
193	283	1
193	329	1
193	330	1
193	349	1
193	350	1
193	351	1
193	352	1
193	353	1
193	354	1
193	355	1
193	356	1
193	357	1
193	358	1
193	359	1
193	378	1
193	379	1
193	380	1
193	381	1
193	382	1
193	383	1
193	445	1
193	446	1
193	447	1
194	283	1
194	344	1
194	346	1
194	347	1
194	348	1
194	349	1
194	374	1
194	377	1
194	378	1
194	471	1
195	283	1
195	335	1
195	339	1
195	340	1
195	341	1
195	342	1
195	343	1
195	345	1
195	376	1
195	471	1
196	63	1
196	283	1
196	327	1
196	328	1
196	329	1
196	330	1
196	331	1
196	332	1
196	333	1
196	334	1
196	337	1
196	338	1
196	376	1
196	471	1
197	54	1
197	55	1
197	56	1
197	57	1
197	58	1
197	62	1
197	262	1
197	263	1
197	264	1
197	283	1
197	369	1
197	373	1
197	374	1
197	376	1
197	471	1
198	48	1
198	49	1
198	50	1
198	51	1
198	52	1
198	53	1
198	225	1
198	226	1
198	283	1
198	320	1
198	368	1
198	369	1
198	372	1
198	373	1
198	376	1
198	471	1
199	45	1
199	46	1
199	47	1
199	226	1
199	227	1
199	283	1
199	302	1
199	344	1
199	345	1
199	346	1
199	347	1
199	348	1
199	349	1
199	350	1
199	351	1
199	352	1
199	353	1
199	354	1
199	377	1
199	471	1
200	226	1
200	239	1
200	273	1
200	282	1
200	299	1
200	300	1
200	301	1
200	337	1
200	338	1
200	339	1
200	340	1
200	341	1
200	342	1
200	343	1
200	377	1
201	115	1
201	116	1
201	117	1
201	239	1
201	273	1
201	282	1
201	290	1
201	291	1
201	292	1
201	293	1
201	294	1
201	295	1
201	296	1
201	371	1
201	378	1
202	104	1
202	105	1
202	106	1
202	107	1
202	108	1
202	109	1
202	110	1
202	111	1
202	112	1
202	113	1
202	114	1
202	212	1
202	213	1
202	214	1
202	215	1
202	216	1
202	217	1
202	218	1
202	219	1
202	220	1
202	221	1
202	239	1
202	273	1
202	282	1
202	306	1
202	371	1
202	378	1
203	90	1
203	91	1
203	92	1
203	93	1
203	94	1
203	95	1
203	96	1
203	102	1
203	103	1
203	225	1
203	230	1
203	231	1
203	232	1
203	233	1
203	239	1
203	273	1
203	282	1
203	297	1
203	298	1
203	299	1
203	300	1
203	301	1
203	302	1
203	303	1
203	304	1
203	305	1
203	369	1
203	374	1
204	82	1
204	83	1
204	84	1
204	85	1
204	86	1
204	87	1
204	88	1
204	89	1
204	228	1
204	229	1
204	239	1
204	240	1
204	273	1
204	282	1
204	286	1
204	287	1
204	288	1
204	289	1
204	290	1
204	291	1
204	292	1
205	69	1
205	70	1
205	71	1
205	72	1
205	73	1
205	74	1
205	75	1
205	76	1
205	77	1
205	78	1
205	79	1
205	80	1
205	81	1
205	175	1
205	176	1
205	236	1
205	240	1
205	241	1
205	264	1
205	265	1
205	266	1
205	267	1
205	268	1
205	269	1
205	273	1
205	281	1
206	63	1
206	64	1
206	65	1
206	66	1
206	67	1
206	68	1
206	120	1
206	121	1
206	122	1
206	123	1
206	173	1
206	174	1
206	177	1
206	178	1
206	179	1
206	180	1
206	235	1
206	236	1
206	242	1
206	243	1
206	244	1
206	260	1
206	261	1
206	262	1
206	263	1
206	274	1
206	281	1
206	307	1
206	308	1
206	309	1
206	310	1
206	311	1
206	312	1
206	313	1
206	314	1
206	315	1
206	316	1
206	317	1
206	319	1
207	58	1
207	59	1
207	60	1
207	61	1
207	62	1
207	119	1
207	120	1
207	235	1
207	274	1
207	275	1
207	280	1
207	281	1
207	295	1
207	296	1
207	297	1
207	298	1
207	299	1
207	300	1
207	301	1
207	302	1
207	303	1
207	304	1
207	305	1
207	306	1
207	372	1
208	34	1
208	35	1
208	36	1
208	37	1
208	38	1
208	39	1
208	40	1
208	41	1
208	42	1
208	43	1
208	44	1
208	45	1
208	46	1
208	47	1
208	48	1
208	161	1
208	162	1
208	219	1
208	235	1
208	273	1
208	286	1
208	287	1
208	288	1
208	289	1
208	290	1
208	291	1
208	292	1
208	293	1
208	294	1
208	363	1
208	371	1
209	29	1
209	30	1
209	31	1
209	32	1
209	33	1
209	48	1
209	49	1
209	120	1
209	158	1
209	159	1
209	160	1
209	161	1
209	162	1
209	163	1
209	164	1
209	165	1
209	166	1
209	167	1
209	168	1
209	180	1
209	181	1
209	188	1
209	189	1
209	190	1
209	191	1
209	192	1
209	212	1
209	213	1
209	214	1
209	220	1
209	235	1
209	273	1
209	282	1
209	283	1
209	284	1
209	285	1
209	364	1
210	49	1
210	57	1
210	120	1
210	169	1
210	170	1
210	171	1
210	172	1
210	173	1
210	174	1
210	175	1
210	179	1
210	182	1
210	183	1
210	184	1
210	195	1
210	196	1
210	211	1
210	212	1
210	219	1
210	235	1
210	256	1
210	266	1
210	267	1
210	268	1
210	269	1
210	270	1
210	271	1
211	56	1
211	57	1
211	121	1
211	196	1
211	210	1
211	218	1
211	220	1
211	235	1
211	256	1
211	265	1
211	266	1
212	54	1
212	55	1
212	121	1
212	209	1
212	216	1
212	220	1
212	221	1
212	227	1
212	235	1
213	51	1
213	52	1
213	53	1
213	54	1
213	122	1
213	185	1
213	186	1
213	187	1
213	188	1
213	189	1
213	190	1
213	191	1
213	192	1
213	201	1
213	204	1
213	205	1
213	214	1
213	215	1
213	221	1
213	227	1
213	235	1
213	356	1
213	357	1
213	358	1
213	359	1
214	123	1
214	193	1
214	194	1
214	212	1
214	213	1
214	221	1
214	227	1
214	235	1
214	325	1
214	358	1
214	359	1
214	361	1
215	210	1
215	211	1
215	212	1
215	221	1
215	222	1
215	235	1
215	295	1
215	296	1
215	297	1
215	298	1
215	307	1
215	359	1
215	360	1
215	362	1
216	222	1
216	228	1
216	235	1
216	293	1
216	294	1
216	299	1
216	300	1
216	301	1
216	302	1
216	303	1
216	304	1
216	305	1
216	306	1
216	359	1
216	364	1
216	365	1
216	366	1
216	367	1
216	369	1
217	222	1
217	228	1
217	235	1
217	271	1
217	272	1
217	287	1
217	288	1
217	289	1
217	290	1
217	291	1
217	292	1
217	324	1
217	325	1
217	359	1
217	360	1
217	369	1
217	370	1
218	223	1
218	228	1
218	235	1
218	266	1
218	273	1
218	274	1
218	275	1
218	276	1
218	356	1
218	359	1
218	361	1
218	362	1
218	363	1
218	370	1
219	266	1
219	267	1
219	327	1
219	356	1
219	360	1
219	361	1
219	370	1
219	371	1
219	404	1
219	405	1
219	406	1
219	407	1
220	262	1
220	263	1
220	267	1
220	305	1
220	306	1
220	307	1
220	308	1
220	309	1
220	310	1
220	311	1
220	312	1
220	313	1
220	314	1
220	315	1
220	316	1
220	317	1
220	318	1
220	321	1
220	327	1
220	355	1
220	372	1
220	373	1
220	374	1
220	404	1
221	263	1
221	268	1
221	291	1
221	292	1
221	293	1
221	294	1
221	295	1
221	296	1
221	297	1
221	298	1
221	299	1
221	300	1
221	301	1
221	302	1
221	303	1
221	304	1
221	327	1
221	355	1
221	373	1
222	263	1
222	270	1
222	277	1
222	278	1
222	279	1
222	280	1
222	281	1
222	282	1
222	283	1
222	284	1
222	285	1
222	286	1
222	287	1
222	288	1
222	289	1
222	290	1
222	327	1
222	354	1
222	355	1
222	369	1
222	373	1
222	448	1
223	264	1
223	269	1
223	270	1
223	272	1
223	273	1
223	274	1
223	275	1
223	327	1
223	354	1
223	373	1
223	448	1
224	264	1
224	269	1
224	327	1
224	354	1
224	358	1
224	373	1
224	448	1
225	264	1
225	268	1
225	326	1
225	327	1
225	358	1
225	359	1
225	374	1
225	448	1
226	264	1
226	268	1
226	326	1
226	374	1
226	375	1
226	449	1
227	264	1
227	268	1
227	376	1
227	449	1
228	264	1
228	268	1
228	320	1
228	449	1
229	1	1
229	2	1
229	3	1
229	4	1
229	5	1
229	6	1
229	7	1
229	264	1
229	269	1
229	319	1
229	449	1
230	7	1
230	8	1
230	235	1
230	269	1
230	319	1
230	450	1
231	9	1
231	10	1
231	235	1
231	269	1
231	319	1
231	450	1
232	10	1
232	11	1
232	236	1
232	269	1
232	319	1
232	450	1
233	11	1
233	236	1
233	269	1
233	319	1
233	450	1
234	91	1
234	92	1
234	269	1
234	318	1
234	450	1
235	90	1
235	91	1
235	237	1
235	269	1
235	298	1
235	299	1
235	300	1
235	301	1
235	302	1
235	303	1
235	304	1
235	305	1
235	306	1
235	307	1
235	308	1
235	309	1
235	310	1
235	311	1
235	318	1
235	342	1
235	343	1
235	344	1
235	345	1
235	346	1
235	347	1
235	450	1
236	1	1
236	90	1
236	198	1
236	312	1
236	313	1
236	314	1
236	315	1
236	316	1
236	317	1
236	318	1
236	333	1
236	334	1
236	335	1
236	336	1
